# p                 L=1                 L=3                 L=5
         2.17755968e-01     -1.47214343e-10     -8.69189084e-10
        -1.99153893e-01     -5.45430550e-02      1.12111165e-09
         2.74458562e-02      6.54853806e-03      2.77474271e-02
         1.25194094e-07     -4.75404232e-09     -2.14178230e-08
        -2.98097674e-08      6.06032019e-10      6.06200157e-09
         2.34222061e-09     -1.91487452e-11     -5.31443914e-10
# n                 L=1                 L=3                 L=5
         2.55947426e-02     -1.46796358e-09      1.00483174e-10
        -9.88075720e-03      2.63807250e-04     -3.60448730e-09
        -1.49546230e-03     -4.82622607e-04      1.29869258e-04
        -8.63926909e-09      1.41680729e-08      2.98984410e-10
         1.37091557e-09     -2.89072482e-09      3.36914428e-11
        -6.21315935e-11      2.01379165e-10     -2.23832296e-11
